削除フラグ,【基本】Bカート商品ID,【基本】商品名,【基本】商品管理番号,【基本】キャッチコピー,【基本】メインカテゴリID,【基本】サブカテゴリID,【基本】特集ID（1）,【基本】特集ID（2）,【基本】特集ID（3）,【基本】生産地,【基本】サイズ,【基本】素材,【基本】注意事項,【基本】商品特徴,【基本】カスタム項目1,【基本】カスタム項目2,【基本】カスタム項目3,【基本】カスタム項目4,【基本】カスタム項目5,【基本】カスタム項目6,【基本】カスタム項目7,【基本】説明,【基本】meta_title,【基本】meta_keywords,【基本】meta_description,【基本】画像,【基本】商品グループID,【基本】状態,【基本】商品非表示グループ,【基本】商品非表示の例外(顧客ID),【基本】販売開始日時,【基本】販売終了日時,【基本】更新日時,【基本】レスポンシブ上部フリースペース,【基本】レスポンシブ中部フリースペース,【基本】レスポンシブ下部フリースペース,【基本】ダウンロードファイルパス（zipなど）,【基本】レコメンド,【基本】商品一覧表示パターン,【基本】表示順,【セット】BカートセットID,【セット】セット名,【セット】品番,【セット】JANコード,【セット】ロケーション,【セット】上代タイプ,【セット】上代,【セット】配送グループ,【セット】配送サイズ,【セット】カスタム項目1,【セット】カスタム項目2,【セット】カスタム項目3,【セット】商品オプションID,【セット】説明,【セット】単価,【セット】特別価格,【セット】入数,【セット】単位,【セット】税区分,【セット】最小注文可能数,【セット】最大注文可能数,【セット】在庫,【セット】在庫制限,【セット】在庫表示パターン,【セット】在庫わずか数,【セット】売上数,【セット】決済制限,【セット】表示順,【セット】商品グループID,【セット】状態,【セット】商品セット非表示グループ,【セット】商品セット非表示の例外(顧客ID),【セット】更新日時,【セット】グループ価格1,【セット】グループ価格2,【セット】グループ価格3,【セット】グループ価格4,【セット】グループ価格5,【セット】グループ価格6,【セット】グループ価格7,【セット】グループ価格8,【セット】グループ価格9,【セット】グループ価格10,サブ画像1,サブ画像2,サブ画像3,サブ画像4,サブ画像5,サブ画像6,サブ画像キャプション1,サブ画像キャプション2,サブ画像キャプション3,サブ画像キャプション4,サブ画像キャプション5,サブ画像キャプション6
,4791,平井六右衛門 遊山 純米,,"ふわり膨らむ甘みと
締りある旨み!",138,,,,,岩手県,,,,,,,,,,,,"やわらかく芳醇にふくらむ含み香と酸味と共に広がるのびのびとした米の旨味が特徴の純米酒です。
 岩手県産「ぎんおとめ」を使用し、伝統製法「生?」でしっかりと丁寧な仕上がり。

 余計な甘味は残さず、キレの良い味わいで冷酒からぬる燗まで幅広く楽しめます。
 嫌味のないおだやかな味わいで相性の良いお料理も多彩なため、食中酒にもおすすめです。",,,本,https://www.af-1.jp/bottle/12539.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">ぎんおとめ</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12539.png"">",,,0,0,6313,平井六右衛門 遊山 純米 720ml,12540,,,非表示,0,弊社指定の運送会社,1250,,,,,,1300,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1300,1300,1300,1300,,,,,,,,,,,,,平井六右衛門 遊山 純米,,,,,
,4792,平井六右衛門 盛流 純米 生酒,,"盛岡市で自然栽培された酒米を使用。
「盛」流のように涼しげな口当たり",138,,,,,岩手県,,,,,,,,,,,,"清涼感を感じさせるボトルに、華やかな上立ち香、軽やかで瑞々しい味わい。岩手県盛岡市で田村和大氏によって栽培された酒米「五百万石」を使用。この酒米は盛岡市での作付が難しい酒米ですが、地元のものを使って良酒を醸したいという蔵元の思いが具現化したお酒となっています。

川のせせらぎのように透き通り、甘旨味のある酒質。綺麗な一本でありながら、原酒ならではの厚みも感じさせてくれる美酒となります。キリリと冷やしてお召し上がりください。",,,本,https://www.af-1.jp/bottle/12541.jpg,,非表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">五百万石</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">55％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12541.png"">",,,0,0,6316,平井六右衛門 盛流 純米 生酒 1.8L,12541,,,非表示,0,弊社指定の運送会社,3000,,,,,,3200,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,3200,3200,3200,3200,,,,,,,,,,,,,平井六右衛門 盛流 純米 生酒,,,,,
,4792,平井六右衛門 盛流 純米 生酒,,"盛岡市で自然栽培された酒米を使用。
「盛」流のように涼しげな口当たり",138,,,,,岩手県,,,,,,,,,,,,"清涼感を感じさせるボトルに、華やかな上立ち香、軽やかで瑞々しい味わい。岩手県盛岡市で田村和大氏によって栽培された酒米「五百万石」を使用。この酒米は盛岡市での作付が難しい酒米ですが、地元のものを使って良酒を醸したいという蔵元の思いが具現化したお酒となっています。

川のせせらぎのように透き通り、甘旨味のある酒質。綺麗な一本でありながら、原酒ならではの厚みも感じさせてくれる美酒となります。キリリと冷やしてお召し上がりください。",,,本,https://www.af-1.jp/bottle/12541.jpg,,非表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">五百万石</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">55％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12541.png"">",,,0,0,6315,平井六右衛門 盛流 純米 生酒 720ml,12542,,,非表示,0,弊社指定の運送会社,1250,,,,,,1750,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1750,1750,1750,1750,,,,,,,,,,,,,平井六右衛門 盛流 純米 生酒,,,,,
,4794,平井六右衛門 心星 純米吟醸,,"軽快で綺麗な甘みと
平井六右衛門らしさ溢れる酸味",138,,,,,岩手県,,,,,,,,,,,,"凛とした上立ち香とみずみずしい果実系の含み香が特徴の純米吟醸酒です。
 岩手県産酒米「ぎんおとめ」を使用し、酵母を複数ブレンドして丁寧に低温発酵。
アルコール分14％の原酒を火入れ瓶詰め。
 軽快な口当たり、なめらかな飲み心地に仕上げています。冷酒がおすすめ。
 単体で飲むのはもちろん、塩を基調としたシンプルな味付けの料理とも好相性です。",,,本,https://www.af-1.jp/bottle/12543.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">ぎんおとめ</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米吟醸/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">14度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12543.png"">",,,0,0,6318,平井六右衛門 心星 純米吟醸 1.8L,12543,,,非表示,0,弊社指定の運送会社,3000,,,,,,3000,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,3000,3000,3000,3000,,,,,,,,,,,,,平井六右衛門 心星 純米吟醸,,,,,
,4794,平井六右衛門 心星 純米吟醸,,"軽快で綺麗な甘みと
平井六右衛門らしさ溢れる酸味",138,,,,,岩手県,,,,,,,,,,,,"凛とした上立ち香とみずみずしい果実系の含み香が特徴の純米吟醸酒です。
 岩手県産酒米「ぎんおとめ」を使用し、酵母を複数ブレンドして丁寧に低温発酵。
アルコール分14％の原酒を火入れ瓶詰め。
 軽快な口当たり、なめらかな飲み心地に仕上げています。冷酒がおすすめ。
 単体で飲むのはもちろん、塩を基調としたシンプルな味付けの料理とも好相性です。",,,本,https://www.af-1.jp/bottle/12543.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">ぎんおとめ</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米吟醸/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">14度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12543.png"">",,,0,0,6317,平井六右衛門 心星 純米吟醸 720ml,12544,,,非表示,0,弊社指定の運送会社,1250,,,,,,1650,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1650,1650,1650,1650,,,,,,,,,,,,,平井六右衛門 心星 純米吟醸,,,,,
,4795,平井六右衛門 稲波 純米大吟醸,,"華やかな香りと
引き締まった上品な甘み",138,,,,,岩手県,,,,,,,,,,,,"爽やかな上立ち香と柑橘類やブドウを想わせる深みのある吟醸香、
 凛とした涼しげな酸味が特徴のモダン純米大吟醸酒です。
 岩手県雫石町で砂壁純也氏のグループが手掛ける酒米「結の香」を使用し、
 生?仕込にて岩手県の酵母「ジョバンニの調べ」で超低温発酵。
 甘口寄りながら、雑味の少ない引き締まった風味の中にコクのある味わいで、
 食前食中冷酒、常温、ぬる燗がおすすめです。
しっかりとした深みと芯のある味わいは、多様な温度帯でお楽しみ頂けます。",,,本,https://www.af-1.jp/bottle/12545.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">結の香</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">45％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12545.png"">",,,0,0,6320,平井六右衛門 稲波 純米大吟醸 1.8L,12545,,,非表示,0,弊社指定の運送会社,3000,,,,,,3600,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,3600,3600,3600,3600,,,,,,,,,,,,,平井六右衛門 稲波 純米大吟醸,,,,,
,4795,平井六右衛門 稲波 純米大吟醸,,"華やかな香りと
引き締まった上品な甘み",138,,,,,岩手県,,,,,,,,,,,,"爽やかな上立ち香と柑橘類やブドウを想わせる深みのある吟醸香、
 凛とした涼しげな酸味が特徴のモダン純米大吟醸酒です。
 岩手県雫石町で砂壁純也氏のグループが手掛ける酒米「結の香」を使用し、
 生?仕込にて岩手県の酵母「ジョバンニの調べ」で超低温発酵。
 甘口寄りながら、雑味の少ない引き締まった風味の中にコクのある味わいで、
 食前食中冷酒、常温、ぬる燗がおすすめです。
しっかりとした深みと芯のある味わいは、多様な温度帯でお楽しみ頂けます。",,,本,https://www.af-1.jp/bottle/12545.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">結の香</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">45％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12545.png"">",,,0,0,6319,平井六右衛門 稲波 純米大吟醸 720ml,12546,,,非表示,0,弊社指定の運送会社,1250,,,,,,2000,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,2000,2000,2000,2000,,,,,,,,,,,,,平井六右衛門 稲波 純米大吟醸,,,,,
,4796,菊の司 季楽 純米新酒 美雪（みゆき）,,"真冬の岩手に舞う粉雪！
しぼりたてピチピチな純米おりがらみ生",138,,,,,岩手県,,,,,,,,,,,,"季節を楽しむ菊の司純米酒「季楽」シリーズ。
 北国岩手の冬景色を想わせる、美しく澄んだ清冽な純米生原酒です。
 酒米ではなく、「ひとめぼれ」など飯米仕込みの純米酒を楽しむ、旨味たっぷりの
限定商品。搾りたてをそのまま楽しめる、純米おりがらみ生原酒。
 「美雪」の名の通り、美しい雪のようなフレッシュな香りとおりがらみのガス感をお楽しみください。",,,本,https://www.af-1.jp/bottle/12886.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">ひとめぼれ</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">65％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12886.png"">",,,0,0,6322,菊の司 季楽 純米新酒 美雪（みゆき） 1.8L,12886,,,非表示,0,弊社指定の運送会社,3000,,,,,,2640,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,2640,2640,2640,2640,,,,,,,,,,,,,菊の司 季楽 純米新酒 美雪（みゆき）,,,,,
,4796,菊の司 季楽 純米新酒 美雪（みゆき）,,"真冬の岩手に舞う粉雪！
しぼりたてピチピチな純米おりがらみ生",138,,,,,岩手県,,,,,,,,,,,,"季節を楽しむ菊の司純米酒「季楽」シリーズ。
 北国岩手の冬景色を想わせる、美しく澄んだ清冽な純米生原酒です。
 酒米ではなく、「ひとめぼれ」など飯米仕込みの純米酒を楽しむ、旨味たっぷりの
限定商品。搾りたてをそのまま楽しめる、純米おりがらみ生原酒。
 「美雪」の名の通り、美しい雪のようなフレッシュな香りとおりがらみのガス感をお楽しみください。",,,本,https://www.af-1.jp/bottle/12886.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">ひとめぼれ</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">65％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12886.png"">",,,0,0,6321,菊の司 季楽 純米新酒 美雪（みゆき） 720ml,12887,,,非表示,0,弊社指定の運送会社,1250,,,,,,1375,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1375,1375,1375,1375,,,,,,,,,,,,,菊の司 季楽 純米新酒 美雪（みゆき）,,,,,
,5268,平井六右衛門 遊山 純米 生汲み,,芳醇な香りがふわり。様々なお料理と相性抜群！,138,,,,,岩手県,,,,,,,,,,,,"ぎんおとめ使用、磨き60％の純米生酒になります。
含むと甘い果実を彷彿とさせる芳醇な香りがふわりと膨らみます。
酸味とともに米の旨みがのびのびと広がり、ボリュームがありつつも生?仕込由来の美しさも兼ね備えた、穏やかな味わい。
余計な甘さは残さないキレの良さで、様々なお料理と相性抜群！
是非ご家庭でカジュアルにお楽しみください。",,,,https://www.af-1.jp/bottle/12962.jpg,,表示,,,,,2021/4/26 13:30,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「ぎんおとめ」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12962.png"">",,,0,0,6818,平井六右衛門　遊山　純米　生汲み 1.8L,12962,,,非表示,0,弊社指定の運送会社,3000,,,,,,2700,,1,本,1,,,0,0,1,1,0,,0,,表示,,,,2700,2700,2700,2700,,,,,,,,,,,,,平井六右衛門 遊山 純米 生汲み,,,,,
,5268,平井六右衛門 遊山 純米 生汲み,,芳醇な香りがふわり。様々なお料理と相性抜群！,138,,,,,岩手県,,,,,,,,,,,,"ぎんおとめ使用、磨き60％の純米生酒になります。
含むと甘い果実を彷彿とさせる芳醇な香りがふわりと膨らみます。
酸味とともに米の旨みがのびのびと広がり、ボリュームがありつつも生?仕込由来の美しさも兼ね備えた、穏やかな味わい。
余計な甘さは残さないキレの良さで、様々なお料理と相性抜群！
是非ご家庭でカジュアルにお楽しみください。",,,,https://www.af-1.jp/bottle/12962.jpg,,表示,,,,,2021/4/26 13:30,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「ぎんおとめ」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12962.png"">",,,0,0,6819,平井六右衛門　遊山　純米　生汲み　720ml,12963,,,非表示,0,弊社指定の運送会社,1250,,,,,,1500,,1,本,1,,,0,0,1,1,0,,0,,表示,,,,1500,1500,1500,1500,,,,,,,,,,,,,平井六右衛門 遊山 純米 生汲み,,,,,
,5243,菊の司 直汲生原酒 無垢 No.8,,槽口で蔵人が感じるこの瞬間！を そのままビンに詰めた新酒直汲生原酒,138,,,,,岩手県,,,,,,,,,,,,"槽（ふね）からほとばしる、うまれたての新酒。鮮烈な香り、純然たる味わい。

「槽口で蔵人が感じるこの瞬間を、ひとりでも多くの人と共有したい。」
そんな気持ちで生まれた、純真で、無邪気な酒が「直汲生原酒［無垢-innocent-］」。「８」は厳選されたタンクの番号です。
無濾過・非加熱・非加水でタンクからそのままビンに詰めた直汲生原酒。

みずみずしく透明感のある甘味、ハツラツとした酸味と微かなガス感。
柑橘を想わせる渋味や苦味を伴いつつ、すっとキレていくノド越しを豊かな香りとともにお楽しみください。",,,,https://www.af-1.jp/bottle/12988.jpg,,表示,,,,,2021/4/26 13:30,,,"<img src=""https://www.af-1.jp/img/aji_12988.png"">",,,0,0,6790,菊の司 直汲生原酒 無垢 No.8 720ml,12988,,,非表示,0,弊社指定の運送会社,1250,,,,,,1400,,1,本,1,,,0,0,1,1,0,,0,,表示,,,,1400,1400,1400,1400,,,,,,,,,,,,,菊の司 直汲生原酒 無垢 No.8,,,,,
,5287,菊の司 季楽 純米爽酒 ひまわり,,スッキリ切れる夏純米！フルーティさが夏の暑さを和らげます,138,,9,,,岩手県,,,,,,,,,,,,"季節を楽しむ菊の司純米酒「季楽」シリーズ。酒米ではなく、「ひとめぼれ」など飯米仕込みの純米酒を楽しむ、旨味たっぷりの限定商品。今回は「スッキリ切れる夏の純米酒」です。
つめたく冷やして爽やかに飲みやすい低アルコール。丸みを帯びたフルーティな甘みと酸味が夏の暑さを和らげてくれます。
 幅広いお料理とのマッチングは、飯米仕込みならでは。
 油をさらりと流す酸味で、夏野菜の素揚げや焼き鳥などにもぴったりです。",,,,https://www.af-1.jp/bottle/13033.jpg,,表示,,,,,2021/5/29 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">ひとめぼれ他</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">65％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/火入れ</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec""></td>
  </tr>
  </table>","<img src=""https://www.af-1.jp/img/aji_13033.png"">",,,0,0,6851,菊の司 季楽 純米爽酒 ひまわり 1.8L,13033,,,非表示,0,弊社指定の運送会社,3000,,,,,,2400,,1,本,1,,,0,0,1,1,0,,0,,表示,,,,2400,2400,2400,2400,,,,,,,,,,,,,菊の司 季楽 純米爽酒 ひまわり,,,,,
